// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Mazu Starship
STATION;type;Weapons Plant
STATION;owner;Anres Xadue
STATION;faction;Law
STATION;material;station_material_Law.png
STATION;color;0 , .60 , 1 , 1
STATION;level;4
STATION;icon;mazu_starship.png
STATION;filename;sector_41_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;3-7-1-3-5-2-7-1-3-9-1-1-0-2-0-3-9-90
STATION;interior_seed;5-5-45-0
STATION;refinery_active_time;0
STATION;fabricator_active_time;0
STATION;last_dock_time;11082.61
// SERVICES;servicename;bool
SERVICES;lounge;False
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;False
SERVICES;university;True
SERVICES;hangar;False
SERVICES;storage;False
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Spa Treatment;0.15,0.0;18500;Rest and Relaxation;entertain_spa.png;Send your crew to the spa, let them rest and relax for awhile. 15% Morale Boost.
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;1;1.21;npc_ship_data_(recon_escort_1).txt
MERC;5;0.88;npc_ship_data_(battle_utility_1).txt
MERC;4;0.69;npc_ship_data_(pirate_shuttle_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
SELLORDER;Market Stock: (1) Items ;103x232;364;117272.50
SELLORDER;Sale Request Order: (2) Items ;2000x11,1101x6;25561;32296.76
BUYORDER;Market Demands: (1) Items ;301x301;8813;18145.64
BUYORDER;Market Items Req: (4) Items ;301x213,301x286,300x179,301x57;60167;66548.70
ITEM;1121;9;1.22
ITEM;1019;15;0.95
ITEM;1008;6;0.97
ITEM;1014;14;0.68
ITEM;1300;19;1.22
ITEM;1065;15;0.52
ITEM;1007;19;0.69
ITEM;1059;4;0.75
ITEM;1123;37;0.65
ITEM;1122;4;0.78
ITEM;1062;25;0.61
ITEM;1460;28;0.83
ITEM;1402;18;1.23
ITEM;1009;38;0.84
ITEM;1113;7;1.23
ITEM;1152;32;1.19
ITEM;1064;19;1.16
ITEM;1013;6;1.15
ITEM;1403;11;1.11
ITEM;1201;27;1.23
ITEM;1112;5;0.81
ITEM;1069;32;0.81
ITEM;1170;22;0.60
ITEM;1503;25;1.14
ITEM;1513;7;0.93
ITEM;1620;5;1.00
ITEM;1551;22;0.51
ITEM;1582;21;1.24
ITEM;1632;4;1.14
ITEM;1630;14;1.14
ITEM;1593;3;1.04
ITEM;1522;5;0.62
ITEM;1633;39;0.74
ITEM;1711;12;0.73
ITEM;1601;37;0.56
ITEM;1590;16;1.12
ITEM;1543;14;1.09
ITEM;1730;33;1.01
ITEM;1552;1;0.91
ITEM;1753;23;0.90
ITEM;1560;10;1.15
ITEM;1642;30;0.84
ITEM;1710;38;0.66
ITEM;1618;8;0.86
ITEM;2114;191;0.88
ITEM;2126;110;0.77
ITEM;2120;138;0.87
ITEM;70;9;1.06
ITEM;2118;160;0.84
ITEM;2122;165;1.12
ITEM;2117;101;0.65
ITEM;51;123;1.06
ITEM;2130;28;1.03
ITEM;42;115;0.85
ITEM;2651;96;0.96
ITEM;52;162;0.89
ITEM;77;135;0.65
ITEM;61;141;1.21
ITEM;2119;35;0.82
ITEM;2124;175;0.99
ITEM;2128;88;0.83
ITEM;76;149;0.51
ITEM;2650;80;0.54
ITEM;2113;185;0.89
ITEM;60;154;0.70
ITEM;2125;37;1.24
ITEM;721;21;1.13
ITEM;677;42;0.85
ITEM;722;2;1.00
ITEM;702;74;0.65
ITEM;711;18;1.15
ITEM;751;3;0.62
ITEM;727;10;0.60
ITEM;732;62;0.59
ITEM;759;47;0.88
ITEM;680;26;1.16
ITEM;679;47;0.99
ITEM;728;42;0.72
ITEM;756;6;0.55
ITEM;748;16;1.03
ITEM;741;1;0.93
ITEM;670;1;1.24
ITEM;723;21;1.17
ITEM;673;33;1.05
ITEM;693;18;0.66
ITEM;745;47;1.07
ITEM;734;28;0.52
ITEM;674;66;1.11
ITEM;703;56;0.67
ITEM;744;47;0.66
ITEM;678;74;1.04
ITEM;758;14;1.06
ITEM;754;28;0.88
ITEM;620;16;0.68
ITEM;603;8;0.56
ITEM;600;15;0.98
ITEM;602;12;0.88
ITEM;660;9;1.21
ITEM;663;5;0.69
ITEM;661;15;0.73
ITEM;621;3;0.80
ITEM;662;15;0.77
ITEM;643;6;0.50
ITEM;642;1;1.22
ITEM;623;5;0.82
ITEM;622;10;1.03
ITEM;601;12;1.15
ITEM;640;2;1.21
ITEM;641;8;0.99
ITEM;323;18;0.92
ITEM;310;14;0.96
ITEM;408;15;0.92
ITEM;304;18;0.57
ITEM;405;39;1.14
ITEM;321;12;1.17
ITEM;302;33;1.23
ITEM;301;16;0.94
ITEM;320;21;0.70
ITEM;300;19;0.99
ITEM;407;16;0.65
ITEM;313;35;0.92
ITEM;311;3;1.22
ITEM;322;35;1.10
ITEM;406;18;0.78
ITEM;324;39;0.95
ITEM;403;2;0.63
ITEM;303;9;1.01
ITEM;312;6;0.53
