// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Mass Market
STATION;type;Market Center
STATION;owner;Bidjag Zofiejalis
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;9
STATION;icon;massmarket.png
STATION;filename;sector_69_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;3-4-1-1-2-0-2-0-4-9-3-9-1-2-6-1-9-0
STATION;interior_seed;5-9-45-3
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Private Party;0.10,0.0;2700;Party;entertain_bar.png;Throw a private party at the local station pub for your entire fleet. 10% Morale Boost.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
ENTERTAINMENT;Private Concert;0.25,0.09;50000;Musical Entertainment;entertain_show.png;Provide a private concert for your entire crew, drinks and food included. 25% Morale , 9% Loyalty bonus.
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;5;0.69;npc_ship_data_(excavation_carrier_1).txt
MERC;3;1.88;npc_ship_data_(pirate_frigate_1).txt
MERC;2;0.88;npc_ship_data_(support_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
BUYORDER;Market Demands: (2) Items ;41x293,60x254;104963;51867.14
BUYORDER;Market Needs Goods: (1) Items ;62x27;19516;73594.75
BUYORDER;Market Demands: (2) Items ;42x76,75x68;34807;37444.75
ITEM;1166;42;1.23
ITEM;1470;16;1.19
ITEM;1060;18;0.52
ITEM;1065;22;0.54
ITEM;1010;46;0.51
ITEM;1210;36;0.84
ITEM;1201;10;1.13
ITEM;1155;15;0.75
ITEM;1072;53;0.74
ITEM;1161;47;0.95
ITEM;1125;7;0.66
ITEM;1075;15;1.16
ITEM;1112;56;0.88
ITEM;1018;7;1.21
ITEM;1066;32;0.80
ITEM;1300;53;0.58
ITEM;1026;30;0.65
ITEM;1009;78;0.99
ITEM;1154;80;0.62
ITEM;1115;23;0.82
ITEM;1405;9;0.55
ITEM;1013;33;1.06
ITEM;1057;53;0.69
ITEM;1401;41;0.92
ITEM;1157;19;0.63
ITEM;1164;5;1.17
ITEM;1156;24;0.54
ITEM;1170;87;0.66
ITEM;1007;28;0.95
ITEM;1116;3;0.76
ITEM;1450;84;1.16
ITEM;1205;58;1.06
ITEM;1461;15;0.55
ITEM;1775;11;1.16
ITEM;1540;43;0.60
ITEM;1651;25;0.53
ITEM;1781;15;0.92
ITEM;1562;21;0.86
ITEM;1503;52;1.06
ITEM;1534;32;0.56
ITEM;1544;54;0.64
ITEM;1580;22;1.24
ITEM;1619;34;1.20
ITEM;1720;59;1.21
ITEM;1634;76;1.17
ITEM;1532;9;0.58
ITEM;1702;83;0.79
ITEM;1777;67;1.10
ITEM;1542;86;0.68
ITEM;1700;78;0.86
ITEM;1620;80;0.70
ITEM;1522;46;0.70
ITEM;1572;30;1.09
ITEM;1561;24;1.13
ITEM;1541;19;0.55
ITEM;1533;52;0.77
ITEM;1614;27;1.17
ITEM;1623;40;1.25
ITEM;1642;70;0.58
ITEM;1653;40;0.79
ITEM;2111;156;0.80
ITEM;2125;197;0.58
ITEM;2130;306;0.65
ITEM;41;26;0.59
ITEM;76;408;0.86
ITEM;53;34;1.00
ITEM;2116;199;0.64
ITEM;2131;104;1.16
ITEM;2651;254;1.00
ITEM;42;318;1.07
ITEM;2120;392;1.25
ITEM;2113;183;0.83
ITEM;2114;312;0.81
ITEM;2127;54;1.18
ITEM;2652;87;0.62
ITEM;2121;248;0.55
ITEM;2129;40;0.86
ITEM;43;298;0.62
ITEM;2119;268;0.64
ITEM;77;65;0.85
ITEM;2124;314;0.78
ITEM;62;205;1.01
ITEM;2126;38;0.69
ITEM;70;76;1.03
ITEM;52;347;0.75
ITEM;2650;221;1.23
ITEM;63;28;0.82
ITEM;61;101;0.70
ITEM;729;35;1.05
ITEM;755;46;1.13
ITEM;757;178;0.61
ITEM;756;10;1.24
ITEM;727;131;1.16
ITEM;703;42;0.61
ITEM;711;88;0.93
ITEM;701;37;1.16
ITEM;752;68;0.82
ITEM;671;50;1.05
ITEM;721;137;1.16
ITEM;754;10;0.97
ITEM;759;2;1.06
ITEM;692;33;0.55
ITEM;681;116;0.86
ITEM;674;79;1.13
ITEM;751;55;1.07
ITEM;742;15;1.10
ITEM;753;138;0.58
ITEM;677;147;0.71
ITEM;702;176;0.52
ITEM;710;87;0.83
ITEM;730;61;0.96
ITEM;726;8;0.61
ITEM;747;54;1.01
ITEM;744;176;0.55
ITEM;672;116;1.17
ITEM;679;93;0.92
ITEM;725;39;0.64
ITEM;743;86;0.83
ITEM;691;113;0.69
ITEM;750;158;0.63
ITEM;722;94;0.87
ITEM;673;121;1.13
ITEM;700;95;0.95
ITEM;690;105;1.07
ITEM;748;41;0.51
ITEM;738;110;0.73
ITEM;676;22;1.02
ITEM;678;135;1.17
ITEM;712;58;1.03
ITEM;732;169;0.80
ITEM;670;48;1.20
ITEM;602;38;1.04
ITEM;645;29;0.64
ITEM;664;6;1.24
ITEM;642;20;1.06
ITEM;608;26;0.70
ITEM;606;2;1.11
ITEM;620;12;0.84
ITEM;644;33;1.03
ITEM;667;28;1.01
ITEM;605;5;0.78
ITEM;662;41;0.99
ITEM;601;3;0.74
ITEM;623;5;0.75
ITEM;600;25;0.88
ITEM;627;8;0.95
ITEM;626;37;0.99
ITEM;668;11;1.13
ITEM;621;43;0.82
ITEM;607;12;0.78
ITEM;647;29;0.95
ITEM;646;20;0.99
ITEM;625;5;1.18
ITEM;640;24;1.17
ITEM;661;12;0.54
ITEM;641;27;0.67
ITEM;648;42;1.20
ITEM;663;38;1.14
ITEM;643;40;1.12
ITEM;603;19;0.61
ITEM;624;6;0.97
ITEM;666;18;0.66
ITEM;665;24;1.01
ITEM;628;19;0.66
ITEM;622;12;0.85
ITEM;660;34;0.52
ITEM;404;21;1.18
ITEM;313;82;1.12
ITEM;300;32;0.79
ITEM;301;16;0.81
ITEM;325;85;1.14
ITEM;311;76;1.23
ITEM;303;53;0.52
ITEM;331;69;0.64
ITEM;305;54;0.89
ITEM;324;84;0.63
ITEM;302;71;0.88
ITEM;352;21;1.07
ITEM;330;63;0.77
ITEM;304;1;0.94
ITEM;340;22;1.08
ITEM;321;22;0.72
ITEM;312;88;0.79
ITEM;403;7;0.94
ITEM;343;42;0.87
ITEM;332;19;0.78
ITEM;310;46;0.78
ITEM;333;28;0.59
ITEM;353;20;0.56
ITEM;406;12;0.63
ITEM;405;40;0.57
ITEM;408;32;0.87
ITEM;322;15;0.76
ITEM;341;78;0.59
ITEM;407;59;1.22
ITEM;351;75;0.65
ITEM;320;58;0.73
ITEM;350;63;1.10
ITEM;323;79;1.19
ITEM;342;73;0.66
ITEM;6;717;0.90
ITEM;24;778;1.17
ITEM;7;188;0.84
ITEM;20;817;0.97
ITEM;4;813;0.90
ITEM;25;820;0.79
ITEM;27;776;0.95
ITEM;28;193;1.10
ITEM;1;280;0.75
ITEM;21;886;1.02
ITEM;3;466;1.16
ITEM;2;657;0.76
ITEM;26;246;0.69
ITEM;8;404;0.76
ITEM;9;883;0.86
ITEM;22;92;1.16
ITEM;11;531;0.65
ITEM;5;170;0.84
ITEM;23;389;0.63
ITEM;113;1149;0.89
ITEM;110;391;0.90
ITEM;106;620;0.70
ITEM;111;955;0.73
ITEM;109;125;1.04
ITEM;117;1261;0.88
ITEM;102;45;0.89
ITEM;116;553;1.03
ITEM;100;1132;0.69
ITEM;108;393;0.63
ITEM;121;1256;0.72
ITEM;104;1054;0.81
ITEM;119;146;1.16
ITEM;101;841;0.94
ITEM;112;432;0.73
ITEM;107;950;0.77
ITEM;103;201;0.77
ITEM;2000;532;0.54
ITEM;123;12;0.62
ITEM;114;926;1.18
ITEM;105;753;0.82
ITEM;115;134;0.58
ITEM;124;1298;0.95
ITEM;118;1137;0.66
ITEM;207;721;1.08
ITEM;402;706;0.72
ITEM;215;681;1.05
ITEM;2020;746;0.89
ITEM;2007;107;1.21
ITEM;205;797;0.56
ITEM;2032;410;0.52
ITEM;157;123;1.01
ITEM;2022;11;1.01
ITEM;151;254;1.11
ITEM;159;713;1.20
ITEM;208;663;1.10
ITEM;153;334;0.57
ITEM;152;372;0.60
ITEM;2008;760;0.81
ITEM;2012;886;1.11
ITEM;211;79;0.92
ITEM;400;707;1.13
ITEM;2035;749;1.00
ITEM;2021;467;0.80
ITEM;170;494;0.79
ITEM;2018;607;0.61
ITEM;209;414;0.60
ITEM;201;100;0.94
ITEM;212;345;1.01
ITEM;161;531;0.80
ITEM;219;153;1.24
ITEM;163;226;0.73
ITEM;2031;320;0.92
ITEM;2003;9;0.51
ITEM;2048;711;1.14
ITEM;150;496;0.71
ITEM;2041;200;0.84
ITEM;216;133;0.91
ITEM;2039;422;0.58
ITEM;200;214;0.83
ITEM;2011;548;0.68
ITEM;155;691;0.63
ITEM;2017;285;0.69
ITEM;154;361;1.12
ITEM;2010;240;1.22
ITEM;168;76;0.74
ITEM;202;726;1.02
ITEM;2036;841;0.76
ITEM;2033;502;0.65
ITEM;2015;432;0.94
ITEM;2028;599;1.11
ITEM;2001;721;1.23
ITEM;2013;565;1.21
ITEM;2026;563;1.17
ITEM;2110;64;0.53
ITEM;2418;88;0.54
ITEM;2403;62;0.62
ITEM;2394;50;0.95
ITEM;2216;23;0.54
ITEM;2510;47;1.25
ITEM;2184;80;0.89
ITEM;2185;53;0.88
ITEM;2165;4;0.58
ITEM;2462;66;0.51
ITEM;2544;20;0.92
ITEM;2369;14;0.95
ITEM;2402;52;0.86
ITEM;2120;72;1.04
ITEM;2366;14;1.22
ITEM;2352;25;1.07
ITEM;2359;86;0.79
ITEM;2212;6;0.80
ITEM;2240;64;1.15
ITEM;2222;39;1.11
ITEM;2186;54;0.94
ITEM;2180;23;1.19
ITEM;2317;51;0.89
ITEM;2431;51;1.10
ITEM;2162;26;0.62
ITEM;2244;20;0.50
ITEM;2548;19;0.72
ITEM;2391;65;0.77
ITEM;2177;33;0.58
ITEM;2342;81;0.84
ITEM;2376;50;1.02
ITEM;2482;8;1.23
ITEM;2261;87;0.63
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;61;0.63
SKILL;14;1.24
SKILL;224;1.67
SKILL;6;1.87
SKILL;75;1.21
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;0.97;ship_data_(recon_frigate_1).txt
SHIP;2;0.97;ship_data_(support_cruiser_1).txt
SHIP;3;0.91;ship_data_(battle_cruiser_1).txt
SHIP;4;1.06;ship_data_(battle_escort_1).txt
SHIP;5;0.95;ship_data_(battle_escort_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
